Entity,Year,Renewables per capita (kWh - equivalent)
Denmark,2009,5345.482
Denmark,2010,6618.181
Denmark,2011,7624.965
Denmark,2012,8062.9014
Denmark,2013,8537.335
Denmark,2014,9452.174
Denmark,2015,9812.897
Denmark,2016,9517.667
Denmark,2017,11146.023
Denmark,2018,10531.966
Denmark,2019,11534.846
Denmark,2020,11653.837
Denmark,2021,13038.673
Denmark,2022,13833.258
Denmark,2023,14135.978
Ecuador,1965,137.95038
Ecuador,1966,153.34389
Ecuador,1967,164.08981
Ecuador,1968,166.4862
Ecuador,1969,179.47908
Ecuador,1970,194.02756
Ecuador,1971,204.86296
Ecuador,1972,201.39793
Ecuador,1973,191.39938
Ecuador,1974,213.92952
Ecuador,1975,261.33463
Ecuador,1976,244.9195
Ecuador,1977,219.80455
Ecuador,1978,303.2624
Ecuador,1979,264.6269
Ecuador,1980,316.92996
Ecuador,1981,275.78152
Ecuador,1982,308.71613
Ecuador,1983,578.5639
Ecuador,1984,1059.5112
Ecuador,1985,1047.7246
Ecuador,1986,1250.0864
Ecuador,1987,1388.9313
Ecuador,1988,1431.3671
Ecuador,1989,1434.7357
Ecuador,1990,1411.0814
Ecuador,1991,1404.5531
Ecuador,1992,1347.4918
Ecuador,1993,1543.2292
Ecuador,1994,1710.7899
Ecuador,1995,1319.8506
Ecuador,1996,1592.9558
Ecuador,1997,1611.7576
Ecuador,1998,1576.9623
Ecuador,1999,1709.749
Ecuador,2000,1782.4662
Ecuador,2001,1617.0675
Ecuador,2002,1680.2617
Ecuador,2003,1565.5819
Ecuador,2004,1578.7896
Ecuador,2005,1455.0614
Ecuador,2006,1481.2538
Ecuador,2007,1842.2983
Ecuador,2008,2235.4966
Ecuador,2009,1795.0532
Ecuador,2010,1651.9786
Ecuador,2011,2075.929
Ecuador,2012,2230.6763
Ecuador,2013,1985.9515
Ecuador,2014,2044.7898
Ecuador,2015,2286.1177
Ecuador,2016,2701.5144
Ecuador,2017,3321.3032
Ecuador,2018,3325.946
Ecuador,2019,3863.001
Ecuador,2020,3743.683
Ecuador,2021,3861.425
Ecuador,2022,3664.7803
Ecuador,2023,3732.5818
Egypt,1965,166.22182
Egypt,1966,170.72438
Egypt,1967,179.43834
Egypt,1968,267.22934
Egypt,1969,347.11508
Egypt,1970,398.63367
Egypt,1971,419.7267
Egypt,1972,420.12766
Egypt,1973,410.48236
Egypt,1974,476.82825
Egypt,1975,517.9986
Egypt,1976,596.89594
Egypt,1977,658.6013
Egypt,1978,706.2634
Egypt,1979,666.39575
Egypt,1980,662.5382
Egypt,1981,672.6216
Egypt,1982,673.1312
Egypt,1983,612.92584
Egypt,1984,584.994
Egypt,1985,540.62317
Egypt,1986,515.9059
Egypt,1987,501.93137
Egypt,1988,480.8104
Egypt,1989,503.04904
Egypt,1990,514.39484
Egypt,1991,500.2728
Egypt,1992,483.0623
Egypt,1993,486.19
Egypt,1994,505.331
Egypt,1995,515.7584
Egypt,1996,517.92816
Egypt,1997,519.5519
Egypt,1998,522.93585
Egypt,1999,569.01874
Egypt,2000,590.7526
Egypt,2001,588.4668
Egypt,2002,557.44995
Egypt,2003,504.94156
Egypt,2004,495.74423
Egypt,2005,476.36267
Egypt,2006,472.55023
Egypt,2007,511.7836
Egypt,2008,537.1554
Egypt,2009,483.79932
Egypt,2010,457.72226
Egypt,2011,455.53012
Egypt,2012,446.80692
Egypt,2013,433.09137
Egypt,2014,418.14926
Egypt,2015,430.44128
Egypt,2016,424.63327
Egypt,2017,405.25165
Egypt,2018,419.88312
Egypt,2019,512.8302
Egypt,2020,600.90295
Egypt,2021,584.04626
Egypt,2022,568.1521
Egypt,2023,571.6748
Estonia,1985,0
Estonia,1986,0
Estonia,1987,0
Estonia,1988,0
Estonia,1989,0
Estonia,1990,0
Estonia,1991,0
Estonia,1992,0
Estonia,1993,0
Estonia,1994,0
Estonia,1995,13.183869
Estonia,1996,11.125225
Estonia,1997,17.96539
Estonia,1998,27.145493
Estonia,1999,37.99557
Estonia,2000,136.2722
Estonia,2001,66.259544
Estonia,2002,77.304306
Estonia,2003,100.54232
Estonia,2004,136.08022
Estonia,2005,238.42897
Estonia,2006,289.1728
Estonia,2007,328.40192
Estonia,2008,464.44327
Estonia,2009,1241.178
Estonia,2010,2479.417
Estonia,2011,2749.6929
Estonia,2012,3436.9917
Estonia,2013,2865.7493
Estonia,2014,3285.1177
Estonia,2015,3601.606
Estonia,2016,3619.6167
Estonia,2017,4249.7026
Estonia,2018,4731.181
Estonia,2019,5053.813
Estonia,2020,6973.4033
Estonia,2021,6766.0005
Estonia,2022,6581.1973
Estonia,2023,6513.9893
Europe,1965,1789.7991
Europe,1966,1931.783
Europe,1967,1903.3108
Europe,1968,2013.0061
Europe,1969,2027.703
Europe,1970,2135.5222
Europe,1971,2148.5168
Europe,1972,2180.549
Europe,1973,2194.089
Europe,1974,2353.6228
Europe,1975,2340.808
Europe,1976,2226.9429
Europe,1977,2608.1897
Europe,1978,2689.38
Europe,1979,2785.8418
Europe,1980,2762.613
Europe,1981,2781.436
Europe,1982,2691.6426
Europe,1983,2776.2576
Europe,1984,2874.1567
Europe,1985,2765.2075
Europe,1986,2708.2734
Europe,1987,2840.1582
Europe,1988,2939.658
Europe,1989,2670.805
Europe,1990,2730.0852
Europe,1991,2774.3828
Europe,1992,2846.7625
Europe,1993,2916.2969
Europe,1994,2971.017
Europe,1995,2997.3862
Europe,1996,2826.2017
Europe,1997,2954.7417
Europe,1998,3087.6519
Europe,1999,3166.696
Europe,2000,3327.8953
Europe,2001,3389.478
Europe,2002,3159.029
Europe,2003,3041.8826
Europe,2004,3334.348
Europe,2005,3438.8896
Europe,2006,3486.5266
Europe,2007,3685.4802
Europe,2008,3892.3716
Europe,2009,4027.9875
Europe,2010,4328.2056
Europe,2011,4238.895
Europe,2012,4678.972
Europe,2013,5020.517
Europe,2014,5125.68
Europe,2015,5226.776
Europe,2016,5338.294
Europe,2017,5380.5703
Europe,2018,5716.758
Europe,2019,5816.732
Europe,2020,6317.0366
Europe,2021,6430.989
Europe,2022,6348.6763
Europe,2023,6914.7065
European Union (27),1965,1711.5419
European Union (27),1966,1854.8538
European Union (27),1967,1778.8601
European Union (27),1968,1804.7966
European Union (27),1969,1764.8658
European Union (27),1970,1863.0841
European Union (27),1971,1841.0981
European Union (27),1972,1915.9629
European Union (27),1973,1898.068
European Union (27),1974,2035.6597
European Union (27),1975,2041.635
European Union (27),1976,1780.5319
European Union (27),1977,2338.8225
European Union (27),1978,2272.3032
European Union (27),1979,2369.716
European Union (27),1980,2249.7478
European Union (27),1981,2210.211
European Union (27),1982,2160.811
European Union (27),1983,2198.396
European Union (27),1984,2225.0286
European Union (27),1985,2268.287
European Union (27),1986,2148.0117
European Union (27),1987,2341.2979
European Union (27),1988,2466.2124
European Union (27),1989,2031.6438
European Union (27),1990,2146.362
European Union (27),1991,2238.6602
European Union (27),1992,2330.5776
European Union (27),1993,2398.3545
European Union (27),1994,2471.2705
European Union (27),1995,2483.8364
European Union (27),1996,2478.7756
European Union (27),1997,2595.132
European Union (27),1998,2714.4185
European Union (27),1999,2723.7004
European Union (27),2000,2888.7917
European Union (27),2001,3057.399
European Union (27),2002,2738.9136
European Union (27),2003,2757.5002
European Union (27),2004,3041.4875
European Union (27),2005,3056.33
European Union (27),2006,3242.9404
European Union (27),2007,3469.3467
European Union (27),2008,3792.4558
European Union (27),2009,4006.5671
European Union (27),2010,4544.436
European Union (27),2011,4481.5923
European Union (27),2012,5023.3115
European Union (27),2013,5425.557
European Union (27),2014,5600.268
European Union (27),2015,5704.417
European Union (27),2016,5766.3965
European Union (27),2017,5779.1016
European Union (27),2018,6181.115
European Union (27),2019,6356.092
European Union (27),2020,6865.1787
European Union (27),2021,6984.0244
European Union (27),2022,6966.513
European Union (27),2023,7669.496
Finland,1965,6059.329
Finland,1966,6699.55
Finland,1967,7464.0547
Finland,1968,6702.024
Finland,1969,5592.1235
Finland,1970,6113.6094
Finland,1971,6847.3696
Finland,1972,6615.096
Finland,1973,6704.5054
Finland,1974,8008.115
Finland,1975,7662.7485
Finland,1976,5933.234
Finland,1977,7601.497
Finland,1978,6097.025
Finland,1979,6746.585
Finland,1980,6321.2793
Finland,1981,8411.97
Finland,1982,8018.4023
Finland,1983,8270.277
Finland,1984,8024.3057
Finland,1985,7440.0625
Finland,1986,7449.2686
Finland,1987,8271.097
Finland,1988,7987.9995
Finland,1989,7761.2256
Finland,1990,9740.259
Finland,1991,10966.161
Finland,1992,11995.017
Finland,1993,11621.452
Finland,1994,10909.825
Finland,1995,11618.804
Finland,1996,10518.476
Finland,1997,11954.019
Finland,1998,14430.896
Finland,1999,12512.981
Finland,2000,13747.96
Finland,2001,12607.852
Finland,2002,11603.915
Finland,2003,11140.657
Finland,2004,14757.876
Finland,2005,13405.917
Finland,2006,12852.494
Finland,2007,13694.152
Finland,2008,15602.273
Finland,2009,12276.179
Finland,2010,13642.959
Finland,2011,13681.175
Finland,2012,15787.715
Finland,2013,14307.013
Finland,2014,14995.175
Finland,2015,16963.518
Finland,2016,16228.862
Finland,2017,17084.213
Finland,2018,17393.105
Finland,2019,17366.83
Finland,2020,18994.166
Finland,2021,20767.545
Finland,2022,20655.096
Finland,2023,21524.63
France,1965,2877.9392
France,1966,3196.6921
France,1967,2767.561
France,1968,3062.7078
France,1969,3193.545
France,1970,3403.9673
France,1971,2921.5176
France,1972,2902.7402
France,1973,2817.488
France,1974,3284.0295
France,1975,3474.894
France,1976,2806.4763
France,1977,4347.137
France,1978,3886.5232
France,1979,3764.599
France,1980,3914.925
France,1981,4040.2947
France,1982,3931.628
France,1983,3852.5142
France,1984,3636.067
France,1985,3417.99
France,1986,3432.6157
France,1987,3846.948
France,1988,4148.2593
France,1989,2559.792
France,1990,2931.753
France,1991,3125.4175
France,1992,3706.9573
France,1993,3480.3892
France,1994,4210.9272
France,1995,3925.5178
France,1996,3569.067
France,1997,3467.1616
France,1998,3358.6628
France,1999,3885.126
France,2000,3572.3638
France,2001,3946.9758
France,2002,3238.0803
France,2003,3139.5583
France,2004,3149.5881
France,2005,2795.1843
France,2006,3064.4116
France,2007,3325.7249
France,2008,3811.0188
France,2009,3611.5918
France,2010,3946.2605
France,2011,3314.0356
France,2012,4146.881
France,2013,4725.6797
France,2014,4504.5645
France,2015,4379.1714
France,2016,4639.5605
France,2017,4355.411
France,2018,5170.175
France,2019,5152.7256
France,2020,5571.422
France,2021,5477.8945
France,2022,5189.78
France,2023,6295.6973
Germany,1965,630.46985
Germany,1966,676.69934
Germany,1967,638.0515
Germany,1968,643.56244
Germany,1969,519.79626
Germany,1970,699.7136
Germany,1971,547.4661
Germany,1972,537.89197
Germany,1973,615.18536
Germany,1974,707.0847
Germany,1975,688.2121
Germany,1976,574.5424
Germany,1977,715.5292
Germany,1978,749.3453
Germany,1979,756.81415
Germany,1980,805.5868
Germany,1981,832.1735
Germany,1982,826.0129
Germany,1983,776.7313
Germany,1984,772.05664
Germany,1985,730.3256
Germany,1986,771.3484
Germany,1987,829.4859
Germany,1988,823.5051
Germany,1989,755.32306
Germany,1990,706.2239
Germany,1991,651.492
Germany,1992,760.0543
Germany,1993,784.4712
Germany,1994,850.47345
Germany,1995,925.64606
Germany,1996,849.6406
Germany,1997,897.63513
Germany,1998,971.6043
Germany,1999,1082.5771
Germany,2000,1411.9044
Germany,2001,1465.9188
Germany,2002,1743.0519
Germany,2003,1795.5338
Germany,2004,2228.5981
Germany,2005,2541.4207
Germany,2006,3015.7798
Germany,2007,3670.6184
Germany,2008,3787.3904
Germany,2009,3841.2864
Germany,2010,4159.365
Germany,2011,4815.506
Germany,2012,5489.6665
Germany,2013,5713.355
Germany,2014,6044.565
Germany,2015,6854.057
Germany,2016,6842.7715
Germany,2017,7653.896
Germany,2018,7844.4995
Germany,2019,8367.446
Germany,2020,8730.226
Germany,2021,8102.7935
Germany,2022,8744.936
Germany,2023,9282.546
Greece,1965,277.79437
Greece,1966,600.37665
Greece,1967,576.258
Greece,1968,474.8488
Greece,1969,712.70374
Greece,1970,912.1987
Greece,1971,914.393
Greece,1972,918.6687
Greece,1973,758.4919
Greece,1974,794.9931
Greece,1975,676.6668
Greece,1976,624.9623
Greece,1977,632.6603
Greece,1978,972.60974
Greece,1979,1146.8804
Greece,1980,1081.8069
Greece,1981,1069.5895
Greece,1982,1105.0518
Greece,1983,718.04694
Greece,1984,868.847
Greece,1985,842.90985
Greece,1986,962.67694
Greece,1987,819.9489
Greece,1988,691.607
Greece,1989,550.4554
Greece,1990,508.31854
Greece,1991,882.4113
Greece,1992,624.24634
Greece,1993,652.25146
Greece,1994,732.36664
Greece,1995,982.384
Greece,1996,1200.4427
Greece,1997,1065.3049
Greece,1998,1023.6431
Greece,1999,1278.9609
Greece,2000,1110.1322
Greece,2001,779.76434
Greece,2002,943.99164
Greece,2003,1540.7245
Greece,2004,1537.6884
Greece,2005,1654.2289
Greece,2006,2018.3182
Greece,2007,1264.5426
Greece,2008,1536.493
Greece,2009,2149.8867
Greece,2010,2788.984
Greece,2011,2158.8274
Greece,2012,2676.7607
Greece,2013,3740.747
Greece,2014,3208.7178
Greece,2015,3882.5115
Greece,2016,3901.6023
Greece,2017,3631.994
Greece,2018,4218.0415
Greece,2019,4247.234
Greece,2020,4637.3164
Greece,2021,5820.6196
Greece,2022,5945.335
Greece,2023,6387.5996
High-income countries,1965,2668.5247
High-income countries,1966,2789.9246
High-income countries,1967,2830.0193
High-income countries,1968,2880.443
High-income countries,1969,2982.5383
High-income countries,1970,3037.637
High-income countries,1971,3140.1187
High-income countries,1972,3251.5637
High-income countries,1973,3230.7844
High-income countries,1974,3510.4531
High-income countries,1975,3481.0334
High-income countries,1976,3320.432
High-income countries,1977,3318.1052
High-income countries,1978,3539.5688
High-income countries,1979,3652.9824
High-income countries,1980,3600.2227
High-income countries,1981,3606.5862
High-income countries,1982,3694.4536
High-income countries,1983,3851.276
High-income countries,1984,3838.6382
High-income countries,1985,3807.204
High-income countries,1986,3785.4514
High-income countries,1987,3759.4346
High-income countries,1988,3749.7324
High-income countries,1989,3674.407
High-income countries,1990,3805.7603
High-income countries,1991,3848.2942
High-income countries,1992,3792.6743
High-income countries,1993,3963.5212
High-income countries,1994,3852.7632
High-income countries,1995,4062.9556
High-income countries,1996,4111.242
High-income countries,1997,4216.044
High-income countries,1998,4128.0996
High-income countries,1999,4152.6875
High-income countries,2000,4183.5083
High-income countries,2001,3924.8875
High-income countries,2002,3995.1743
High-income countries,2003,3946.8684
High-income countries,2004,4057.899
High-income countries,2005,4171.3022
High-income countries,2006,4289.668
High-income countries,2007,4342.433
High-income countries,2008,4610.4316
High-income countries,2009,4729.915
High-income countries,2010,4956.3936
High-income countries,2011,5227.1675
High-income countries,2012,5445.651
High-income countries,2013,5719.921
High-income countries,2014,5855.133
High-income countries,2015,6032.4155
High-income countries,2016,6237.707
High-income countries,2017,6481.8315
High-income countries,2018,6716.283
High-income countries,2019,6845.868
High-income countries,2020,7269.3555
High-income countries,2021,7476.8945
High-income countries,2022,7794.1147
High-income countries,2023,8139.339
Hong Kong,1965,0
Hong Kong,1966,0
Hong Kong,1967,0
Hong Kong,1968,0
Hong Kong,1969,0
Hong Kong,1970,0
Hong Kong,1971,0
Hong Kong,1972,0
Hong Kong,1973,0
Hong Kong,1974,0
Hong Kong,1975,0
Hong Kong,1976,0
Hong Kong,1977,0
Hong Kong,1978,0
Hong Kong,1979,0
Hong Kong,1980,0
Hong Kong,1981,0
Hong Kong,1982,0
Hong Kong,1983,0
Hong Kong,1984,0
Hong Kong,1985,0
Hong Kong,1986,0
Hong Kong,1987,0
Hong Kong,1988,0
Hong Kong,1989,0
Hong Kong,1990,0
Hong Kong,1991,0
Hong Kong,1992,0
Hong Kong,1993,0
Hong Kong,1994,0
Hong Kong,1995,0
Hong Kong,1996,0
Hong Kong,1997,0
Hong Kong,1998,0
Hong Kong,1999,0
Hong Kong,2008,0.32163125
Hong Kong,2009,0.43260995
Hong Kong,2010,24.23349
Hong Kong,2011,63.205128
Hong Kong,2012,26.988066
Hong Kong,2013,71.80202
Hong Kong,2014,65.49965
Hong Kong,2015,90.873116
Hong Kong,2016,93.31514
Hong Kong,2017,101.42972
Hong Kong,2018,117.44354
Hong Kong,2019,117.42616
Hong Kong,2020,150.83698
Hong Kong,2021,205.43729
Hong Kong,2022,276.69775
Hong Kong,2023,314.23126
Hungary,1965,21.869368
Hungary,1966,29.075357
Hungary,1967,23.755962
Hungary,1968,25.689482
Hungary,1969,27.323257
Hungary,1970,25.225956
Hungary,1971,27.439415
Hungary,1972,31.346327
Hungary,1973,28.687922
Hungary,1974,22.902777
Hungary,1975,45.81541
Hungary,1976,46.122116
Hungary,1977,41.456043
Hungary,1978,38.26252
Hungary,1979,40.37518
Hungary,1980,30.955471
Hungary,1981,46.511745
Hungary,1982,44.12329
Hungary,1983,43.15377
Hungary,1984,50.58308
Hungary,1985,43.473766
Hungary,1986,43.345345
Hungary,1987,47.73347
Hungary,1988,47.893253
Hungary,1989,44.935703
Hungary,1990,55.95724
Hungary,1991,62.678
Hungary,1992,59.21329
Hungary,1993,59.412083
Hungary,1994,59.92055
Hungary,1995,63.981945
Hungary,1996,74.862885
Hungary,1997,78.541626
Hungary,1998,63.333763
Hungary,1999,72.599144
Hungary,2000,71.93037
Hungary,2001,75.93083
Hungary,2002,69.29614
Hungary,2003,100.95479
Hungary,2004,289.5019
Hungary,2005,588.6208
Hungary,2006,478.5793
Hungary,2007,620.19403
Hungary,2008,924.22925
Hungary,2009,1095.9808
Hungary,2010,1135.398
Hungary,2011,1016.66595
Hungary,2012,986.82074
Hungary,2013,1013.7723
Hungary,2014,1189.6287
Hungary,2015,1198.0931
Hungary,2016,1217.1868
Hungary,2017,1256.4393
Hungary,2018,1375.4564
Hungary,2019,1630.6243
Hungary,2020,1944.6886
Hungary,2021,2334.5867
Hungary,2022,2482.098
Hungary,2023,2734.0393
Iceland,1965,9850.891
Iceland,1966,9434.722
Iceland,1967,9887.232
Iceland,1968,10081.028
Iceland,1969,12533.7295
Iceland,1970,20599.457
Iceland,1971,22245.781
Iceland,1972,24359.781
Iceland,1973,30690.053
Iceland,1974,31091.83
Iceland,1975,30144.88
Iceland,1976,31787.523
Iceland,1977,33783.47
Iceland,1978,34674.625
Iceland,1979,37480.625
Iceland,1980,40105.12
Iceland,1981,41015.996
Iceland,1982,44981.613
Iceland,1983,46793.746
Iceland,1984,48166.227
Iceland,1985,46844.152
Iceland,1986,49154.883
Iceland,1987,49739.76
Iceland,1988,52055.934
Iceland,1989,52119.582
Iceland,1990,51309.305
Iceland,1991,50544.133
Iceland,1992,51209.395
Iceland,1993,52710.91
Iceland,1994,52837.965
Iceland,1995,54720.58
Iceland,1996,55940.254
Iceland,1997,60578.637
Iceland,1998,67290.055
Iceland,1999,75956.64
Iceland,2000,80049.31
Iceland,2001,82031.25
Iceland,2002,84617.15
Iceland,2003,84362.55
Iceland,2004,84318.19
Iceland,2005,82979.54
Iceland,2006,91846.44
Iceland,2007,107263.086
Iceland,2008,144184.89
Iceland,2009,145837.69
Iceland,2010,147146.22
Iceland,2011,147034.19
Iceland,2012,148088.92
Iceland,2013,150644.12
Iceland,2014,148213.73
Iceland,2015,151652.61
Iceland,2016,146732.12
Iceland,2017,147849.66
Iceland,2018,147379.52
Iceland,2019,141148.38
Iceland,2020,135840.67
Iceland,2021,137760.1
Iceland,2022,139506.58
Iceland,2023,138901.73
India,1965,113.32694
India,1966,115.824585
India,1967,126.87905
India,1968,143.28993
India,1969,155.62456
India,1970,161.43483
India,1971,173.18721
India,1972,164.39464
India,1973,171.17026
India,1974,161.0255
India,1975,188.12329
India,1976,192.50035
India,1977,205.44086
India,1978,249.31245
India,1979,235.12117
India,1980,235.26532
India,1981,245.07672
India,1982,202.19511
India,1983,190.47794
India,1984,208.0737
India,1985,196.36292
India,1986,194.82312
India,1987,177.49026
India,1988,193.70284
India,1989,219.9307
India,1990,225.79642
India,1991,246.60188
India,1992,228.97481
India,1993,226.95499
India,1994,252.8039
India,1995,236.20546
India,1996,212.78905
India,1997,213.18845
India,1998,249.29213
India,1999,243.0435
India,2000,224.94098
India,2001,208.80878
India,2002,194.86937
India,2003,195.34045
India,2004,278.80612
India,2005,268.66437
India,2006,312.2281
India,2007,340.18817
India,2008,327.79486
India,2009,311.08026
India,2010,325.05704
India,2011,389.29126
India,2012,364.86127
India,2013,407.41855
India,2014,430.1023
India,2015,427.94135
India,2016,431.59882
India,2017,475.44302
India,2018,528.0392
India,2019,599.8387
India,2020,615.7434
India,2021,646.11786
India,2022,732.3854
India,2023,734.0731
Indonesia,1965,53.35356
Indonesia,1966,67.762695
Indonesia,1967,74.15791
Indonesia,1968,89.20525
Indonesia,1969,90.77246
Indonesia,1970,107.39981
Indonesia,1971,34.45164
